1	tt0117654:7.4	tt0700565:7.5	tt0700571:7.5	tt0700586:7.2	tt0957987:7.5	tt0957991:7.6	tt0957997:7.5	tt0958002:7.1	
4	tt0700556:7.7	tt0700557:7.1	tt0700579:7.7	tt4422518:7.4	tt4422532:7.8	tt4422540:7.9	
8	tt0700558:7.5	tt0700563:7.8	tt0700572:7.5	tt0700583:7.5	tt0957982:7.4	tt0957986:7.9	tt0957992:7.4	tt0957999:7.2	
3	tt0700559:7.6	tt0700564:7.1	tt0700573:7.6	tt0700575:7.0	tt3363538:7.5	tt3363566:7.5	tt3363580:7.7	tt3363584:7.4	
7	tt0700560:7.4	tt0700561:7.3	tt0700576:7.4	tt0700585:7.3	tt0957983:7.5	tt0957984:7.3	tt0957993:7.3	tt0958001:7.3	
2	tt0700562:7.1	tt0700568:7.4	tt0700577:7.5	tt0700584:7.4	tt0957985:7.2	tt0957988:7.4	tt0957994:7.7	tt0958000:7.5	
10	tt0700566:7.5	tt0700567:7.4	tt0830707:7.5	tt0830708:7.3	tt0833183:7.7	tt0833184:7.7	tt0836473:7.4	tt0836474:7.5	tt0839486:7.1	tt0839487:7.1	
9	tt0700569:7.3	tt0700578:7.5	tt0700582:7.6	tt0700589:7.6	tt0957989:7.2	tt0957995:7.4	tt0957998:7.5	tt0958005:7.6	
6	tt0700570:7.5	tt0700580:7.2	tt0700587:7.3	tt0700588:7.7	tt0957990:7.4	tt0957996:7.3	tt0958003:7.3	tt0958004:7.7	
5	tt0700574:7.4	tt0700590:7.2	tt0700591:7.8	tt5265306:7.7	tt5265312:7.9	tt5272300:7.6	
11	tt0846618:7.4	tt0935891:7.8	tt0935892:8.0	tt0967845:7.9	tt1090124:7.4	tt1093724:7.0	tt1093725:7.0	tt1096645:7.8	tt1103796:7.8	tt1103797:7.8	
23	tt10185524:-	tt10185530:-	tt10340446:-	tt10340476:-	tt10443814:-	tt10443816:-	tt10676486:-	tt10676488:-	tt10940382:-	tt10940386:-	
12	tt1297192:7.7	tt1297193:7.6	tt1300041:8.3	tt1300042:7.8	tt1300043:7.6	tt1300044:7.7	tt1300045:7.8	tt1300046:7.5	tt1300047:7.2	tt1300048:8.1	tt1314098:7.1	tt1314099:7.2	
13	tt1567999:6.7	tt1568000:6.7	tt1568001:7.8	tt1568002:7.8	tt1568003:7.6	tt1568004:7.6	tt1568005:8.6	tt1568006:8.4	tt1568007:7.6	tt1568008:7.6	
14	tt1699650:7.6	tt1699651:8.2	tt1699652:7.1	tt1699653:7.8	tt1699654:7.4	tt1716647:8.1	tt1716648:8.4	tt1716649:8.1	tt1716650:8.1	tt1716651:7.7	
15	tt2111895:7.6	tt2111896:7.7	tt2148483:6.0	tt2148485:6.0	tt2171415:7.7	tt2171417:8.1	tt2171419:7.9	tt2171421:8.1	tt2171423:7.2	tt2171425:7.4	tt2171427:7.5	tt2171429:7.5	
16	tt2243618:7.6	tt2243620:7.6	tt2297440:8.1	tt2297444:8.1	tt2315269:7.6	tt2315271:7.5	tt2369482:7.1	tt2369488:7.8	tt2394903:7.9	tt2394905:8.1	
17	tt2800394:7.4	tt2800398:7.5	tt2861716:7.4	tt2861720:7.4	tt3061576:7.4	tt3061578:7.7	tt3179358:8.0	tt3179360:7.9	tt3250828:7.9	tt3250830:7.7	
18	tt3653594:8.2	tt3653602:8.2	tt3730364:8.3	tt3730370:8.4	tt3832340:7.7	tt3832342:7.8	tt3903118:7.7	tt3903122:7.6	tt4102826:7.4	tt4102834:7.2	
19	tt4918600:7.4	tt4934618:7.5	tt4934630:7.4	tt4997728:7.8	tt4997740:7.8	tt4997746:7.5	tt4997752:7.9	tt5032872:7.4	tt5088518:8.4	tt5088520:8.1	
20	tt5628320:7.1	tt5628322:7.4	tt5656984:7.0	tt5656986:7.0	tt5787482:7.4	tt5787484:7.5	tt5900774:7.5	tt5900778:7.6	tt6084820:7.0	tt6084822:7.3	
21	tt6741348:7.3	tt6741350:7.1	tt6814006:7.1	tt6814010:7.0	tt6925700:7.6	tt6925702:7.6	tt7175996:7.9	tt7175998:7.5	tt7359362:7.5	tt7359364:7.3	
22	tt8310288:7.4	tt8310294:7.3	tt8833214:7.8	tt9009310:8.0	tt9009316:7.6	tt9009318:7.0	tt9009336:7.7	tt9009338:7.9	tt9009360:7.5	tt9009362:7.4	
