5	tt0518987:-	tt0960178:-	tt0960180:-	tt0960181:-	tt0960183:-	tt0960184:-	tt0960185:-	tt0960186:-	tt0960187:-	tt0960190:-	tt0960193:-	tt0960194:-	tt0960197:-	tt0960204:-	tt0960205:-	tt0960206:-	tt0960207:-	tt0960209:-	tt0960211:-	tt0960214:-	
2	tt0518988:5.2	tt0993064:6.4	tt1164676:6.7	tt1169914:-	tt1173025:4.2	tt1178501:4.6	tt1237561:4.4	tt1237562:4.2	tt1237563:6.9	tt1237564:3.8	tt1242471:-	tt1242472:4.4	tt1325049:-	tt2397664:4.0	tt2591482:-	tt2912328:-	tt2931482:-	tt3243966:-	
1	tt0518989:5.8	tt1164677:6.1	tt1204187:5.9	tt1204188:6.7	tt1204189:5.9	tt1204190:6.1	tt1204195:-	tt1204196:4.6	tt1204197:4.4	tt1204198:4.0	tt1204199:5.6	tt1204201:-	tt1227198:5.9	tt1227199:3.6	tt1227200:3.0	tt1227201:4.3	tt1227202:3.6	tt1227203:3.6	tt1227204:5.3	tt1227205:3.8	tt1227206:3.7	tt1227207:5.9	tt1227208:4.8	tt1227209:5.7	tt1227210:5.6	tt1227211:-	tt1227212:-	tt1227215:4.0	tt1227216:-	tt1447248:3.6	
10	tt0774776:-	tt0774777:-	tt0776838:2.4	tt0824796:-	tt0853329:-	tt0853335:-	tt0853338:-	tt0854433:-	tt0854434:5.3	tt0854435:-	tt0855289:-	tt0858559:-	tt0859218:4.0	tt0859219:-	tt0859220:-	tt0886740:-	tt0886741:-	tt0886742:-	tt0889087:-	tt0939965:-	
6	tt0789299:-	tt0913983:-	tt1480928:-	tt1481586:-	tt1483048:-	tt1483870:-	tt1485234:-	tt1485874:-	tt1486219:-	tt1486901:-	tt1487314:-	tt1488666:-	tt1489296:-	tt1490093:-	tt1490799:-	tt1491684:-	tt1493338:-	tt1493975:-	tt1496926:-	tt1544619:-	
9	tt0853330:-	tt0853331:-	tt0853332:-	tt0853333:-	tt0853334:-	tt0853336:-	tt0853337:-	tt0854431:-	tt0854432:-	tt0862559:-	tt0862560:-	tt0862561:-	tt0862562:-	tt0862563:-	tt1232237:-	tt1232238:-	tt1329572:-	tt1329573:-	tt1329575:-	tt1480329:-	
7	tt0878103:6.5	tt0883471:6.6	tt1307021:-	tt1333211:-	tt1470193:-	tt1470195:-	tt1478525:-	tt1478526:-	tt1478527:-	tt1478980:-	tt1478981:-	tt1478982:-	tt1478983:-	tt1479537:-	tt1479538:2.0	tt1479539:-	tt1479540:-	tt1479542:-	tt1479543:-	tt1484550:-	
11	tt0939966:-	tt1034200:-	tt1102459:-	tt1102460:-	tt1102462:-	tt1102463:-	tt1102464:-	tt1108033:6.0	tt1108034:-	tt1129463:-	tt1229842:4.3	tt1242470:-	tt1329574:-	tt1404831:-	tt1480328:-	tt1480331:-	tt1480332:-	tt1480926:-	tt1480929:-	tt1529671:-	
4	tt0960177:-	tt0960179:-	tt0960182:-	tt0960188:6.8	tt0960189:5.8	tt0960191:5.2	tt0960192:4.9	tt0960195:5.1	tt0960196:-	tt0960198:5.9	tt0960199:-	tt0960200:4.9	tt0960201:-	tt0960202:5.8	tt0960203:6.6	tt0960208:5.4	tt0960210:5.2	tt0960212:5.6	tt0960213:5.8	tt2861584:-	
3	tt1169915:-	tt1437920:-	tt1437921:5.0	tt1449885:-	tt1461314:-	tt1461315:-	tt1461316:-	tt1461317:-	tt1544092:-	tt1544616:-	tt1544617:-	tt1544618:-	tt1804734:-	tt1805697:-	tt1805698:-	tt1805699:-	tt1805700:-	tt1805701:-	tt1805702:-	tt2404182:-	
12	tt1173024:-	tt1188911:-	tt1188912:-	tt1188913:-	tt1188914:-	tt1188915:-	tt1188916:-	tt1188917:-	tt1188918:-	tt1292741:-	
8	tt1349936:7.1	tt1470194:-	tt1470197:-	tt1479536:-	tt1479541:-	tt1480327:-	tt1480330:-	tt1480927:-	tt1481587:-	tt1482494:-	tt1483047:-	tt1483871:-	tt1485233:-	tt1485873:-	tt1486218:-	tt1486900:-	tt1490094:-	tt1490800:-	tt1491685:7.2	tt1493339:-	
13	tt1356291:-	tt1356292:-	tt1356293:5.8	tt1356294:-	tt1356295:-	tt1356296:4.8	tt1356297:6.7	tt1356298:4.0	tt1356299:-	tt1356300:-	
