15	tt10460300:-	tt7870400:-	tt8173626:6.8	tt8495318:-	tt8495322:-	tt8495326:7.4	tt8495328:-	tt8495332:6.8	tt8495336:7.8	tt8495338:-	tt8495342:7.6	tt8495350:-	tt8495352:-	
16	tt10460316:-	tt10460322:-	tt10460326:-	tt10460338:-	tt10460350:-	tt10460362:-	tt10460380:-	tt10460388:-	tt10460392:-	tt10460394:-	tt10460398:-	tt10460400:-	tt10460406:-	
17	tt10460414:-	tt10460416:-	tt10460422:-	tt10460424:-	tt10460426:-	tt10460432:-	tt10460436:-	tt10460438:-	tt10460440:-	tt10460442:-	tt10460444:-	tt10460448:-	tt10460450:-	
19	tt10493680:-	tt10493690:-	tt10493790:-	tt10493808:-	tt10493810:-	tt10493844:-	tt10493856:-	tt10493862:-	tt10493864:-	tt10493866:-	tt10493870:-	tt10493872:-	tt9475000:7.0	
18	tt10493732:-	tt10493738:-	tt10493742:-	tt10493750:-	tt10493760:-	tt10493770:-	tt10493782:-	tt10493786:-	tt10493788:-	tt10493794:-	tt10493796:-	tt10493798:-	tt9814554:-	
20	tt10493876:-	tt10493880:-	tt10493882:-	tt10493884:-	tt10493888:-	tt10493890:-	tt10493894:-	tt10493896:-	tt10493900:-	tt10493902:7.2	tt10493904:-	
22	tt10846796:-	tt10917772:-	tt10917784:-	tt10917810:-	tt10917820:-	tt10917936:-	tt10917938:-	tt10917944:-	tt10917950:-	tt13455450:-	tt13455520:-	
21	tt10846948:-	tt10846970:-	tt10847000:-	tt10847046:-	tt10847056:-	tt10847078:-	tt10847082:-	tt10847094:-	tt10847178:-	
23	tt13455608:-	tt13455622:-	tt13455644:-	tt13455666:-	tt13455728:-	tt13455792:-	tt13455874:-	tt13455944:-	tt13456130:-	tt13456138:-	tt13456214:-	tt13456242:-	tt13475652:-	
24	tt13473112:-	tt13473242:-	tt13473414:-	tt13473464:-	tt13473570:-	tt13473674:-	tt13473710:-	tt13474046:-	tt13474072:-	tt13474088:-	tt13474128:-	tt13474204:-	tt13474294:-	
25	tt13474340:-	tt13474404:-	tt13474480:-	tt13474514:-	tt13474590:-	tt13483956:-	tt13483966:-	tt13483990:-	tt13484002:-	tt13490028:-	tt13490046:-	
27	tt13484020:-	
26	tt13493932:-	tt13493942:-	tt13494056:-	tt13494146:-	tt13494222:-	
1	tt3237184:7.1	tt3575044:7.4	tt3581800:7.3	tt3581806:7.8	tt3610210:7.8	tt3628170:7.7	tt3628172:7.4	tt3646262:7.2	tt3661576:7.8	
2	tt3891502:7.0	tt3908788:7.6	tt3923056:6.5	tt3958080:7.7	tt3976010:7.8	tt3994246:7.9	tt4012872:8.0	tt4030890:7.6	tt4049720:7.8	tt4065468:8.0	tt4083070:6.7	tt4106994:7.8	tt4123800:8.1	
3	tt4146782:7.7	tt4160924:8.0	tt4178398:7.7	tt4197070:7.6	tt4216634:7.7	tt4255356:7.9	tt4274106:7.5	tt4292640:7.8	tt4306812:7.7	tt4321244:7.3	tt4339010:7.8	tt4390158:7.9	tt4406472:8.0	
4	tt4428396:7.2	tt4504640:7.7	tt4522044:7.9	tt4538480:8.0	tt4555286:7.5	tt4575896:7.9	tt4593172:6.5	tt4612324:7.4	tt4630894:8.0	tt4651844:8.0	tt4667548:8.0	tt4686134:8.0	tt4701376:7.8	
5	tt4718660:7.7	tt4739084:8.1	tt4768770:8.0	tt4786772:7.2	tt4807756:8.0	tt4830096:7.7	tt4844304:7.3	tt4862118:6.8	tt4882556:7.7	tt4902982:-	tt4922942:6.8	tt4942070:7.4	tt4958898:7.8	
6	tt4976092:7.2	tt5076810:7.0	tt5096160:7.0	tt5118048:7.3	tt5140462:6.6	tt5153476:7.1	tt5179966:7.7	tt5198732:7.2	tt5214022:7.0	tt5246342:6.6	tt5279114:6.2	tt5325488:7.8	tt5342952:7.4	
7	tt5262870:7.2	tt5361462:7.2	tt5390454:6.8	tt5439486:6.0	tt5463248:7.2	tt5497742:7.0	tt5497748:7.0	
8	tt5519710:6.8	tt5579556:7.2	tt5579592:6.8	tt5616452:6.6	tt5616454:-	tt5640582:6.8	tt5674454:6.6	tt5674462:7.4	tt5697586:6.6	tt5738118:7.2	tt5738122:7.5	tt5759214:7.2	tt5777016:7.2	
9	tt5784342:7.6	tt5804460:-	tt5804466:-	tt5839064:7.0	tt5884542:-	tt5884550:6.0	tt5884560:-	tt5902168:-	tt5938866:7.7	tt5938876:-	tt6001850:7.2	tt6001854:7.0	tt6001866:7.5	
10	tt6001868:8.0	tt6087258:7.6	tt6109208:7.2	tt6131488:-	tt6131490:-	tt6131492:-	tt6170778:7.4	tt6170782:-	tt6234452:-	tt6234460:7.4	tt6255626:-	tt6318048:-	tt6318050:-	
11	tt6318054:-	tt6395572:7.6	tt6395584:-	tt6395586:-	tt6471390:-	tt6471396:-	tt6471400:7.2	tt6521772:-	tt6600682:-	tt6600740:-	tt6600756:7.7	tt6696770:7.7	tt6720114:-	
12	tt6696774:7.6	tt6778710:-	tt6778712:7.6	tt6854236:7.7	tt6854238:7.6	tt6854242:7.7	tt6907002:8.3	tt6907010:8.4	tt6997292:-	tt6997294:8.6	tt6997300:7.2	tt7112296:7.8	tt7112310:7.8	
13	tt7112320:7.6	tt7112322:-	tt7201542:-	tt7201552:8.0	tt7201554:-	tt7294416:7.7	tt7294422:7.8	tt7294424:-	tt7294430:7.8	tt7294432:7.6	tt7377338:-	tt7752694:7.7	tt7752696:7.8	
14	tt7377342:-	tt7377344:7.7	tt7752702:8.0	tt7752704:8.5	tt7752706:7.5	tt7752710:8.0	tt7752712:7.8	tt7752718:7.5	tt7752720:7.8	tt7752722:-	tt7752724:7.3	tt7870372:-	tt7870392:7.2	
\N	tt7870396:-	tt7870398:-	
